Source,Target,Type,Id,Label,timeset,Weight
129034290451596,147835939351,Directed,205,,,1
129034290451596,96039541606,Directed,206,,,1
129034290451596,108415634782,Directed,207,,,1
227680145354,113897213765,Directed,208,,,1
227680145354,227680145354,Directed,209,,,1
166712823509,140323369373151,Directed,210,,,1
166712823509,126461805681,Directed,211,,,1
166712823509,172791839444620,Directed,212,,,1
166712823509,227680145354,Directed,213,,,1
166712823509,113897213765,Directed,214,,,1
204571406251346,255631661185910,Directed,215,,,1
204571406251346,123064574395395,Directed,216,,,1
204571406251346,147835939351,Directed,217,,,1
204571406251346,96039541606,Directed,218,,,1
204571406251346,126461805681,Directed,219,,,1
204571406251346,119524084796419,Directed,220,,,1
204571406251346,7802084642,Directed,221,,,1
204571406251346,248116567168,Directed,222,,,1
204571406251346,172791839444620,Directed,223,,,1
204571406251346,113897213765,Directed,224,,,1
123064574395395,126461805681,Directed,225,,,1
123064574395395,171105376310030,Directed,226,,,1
123064574395395,492306324142423,Directed,227,,,1
123064574395395,114144098601914,Directed,228,,,1
123064574395395,123333434489486,Directed,229,,,1
123064574395395,119524084796419,Directed,230,,,1
123064574395395,140323369373151,Directed,231,,,1
123064574395395,54474067707,Directed,232,,,1
123064574395395,204571406251346,Directed,233,,,1
123064574395395,248116567168,Directed,234,,,1
123064574395395,172791839444620,Directed,235,,,1
123064574395395,113897213765,Directed,236,,,1
123064574395395,107399149282246,Directed,237,,,1
123064574395395,203088523035971,Directed,238,,,1
172791839444620,255631661185910,Directed,239,,,1
172791839444620,111355981336,Directed,240,,,1
172791839444620,248116567168,Directed,241,,,1
172791839444620,54474067707,Directed,242,,,1
172791839444620,108415634782,Directed,243,,,1
172791839444620,444438070071,Directed,244,,,1
172791839444620,96039541606,Directed,245,,,1
172791839444620,227680145354,Directed,246,,,1
172791839444620,166712823509,Directed,247,,,1
172791839444620,113897213765,Directed,248,,,1
172791839444620,107399149282246,Directed,249,,,1
172791839444620,119524084796419,Directed,250,,,1
172791839444620,121635201218067,Directed,251,,,1
172791839444620,203088523035971,Directed,252,,,1
172791839444620,147835939351,Directed,253,,,1
172791839444620,126461805681,Directed,254,,,1
172791839444620,87047736106,Directed,255,,,1
203088523035971,123333434489486,Directed,256,,,1
203088523035971,120578257977137,Directed,257,,,1
203088523035971,54474067707,Directed,258,,,1
203088523035971,204571406251346,Directed,259,,,1
203088523035971,121635201218067,Directed,260,,,1
203088523035971,172791839444620,Directed,261,,,1
203088523035971,119524084796419,Directed,262,,,1
203088523035971,87047736106,Directed,263,,,1
203088523035971,6108793458,Directed,264,,,1
203088523035971,248116567168,Directed,265,,,1
203088523035971,113897213765,Directed,266,,,1
203088523035971,126461805681,Directed,267,,,1
203088523035971,107399149282246,Directed,268,,,1
203088523035971,123064574395395,Directed,269,,,1
203088523035971,7802084642,Directed,270,,,1
147835939351,492306324142423,Directed,271,,,1
147835939351,113897213765,Directed,272,,,1
147835939351,315650871855629,Directed,273,,,1
147835939351,166891610014560,Directed,274,,,1
147835939351,248116567168,Directed,275,,,1
147835939351,126461805681,Directed,276,,,1
147835939351,111355981336,Directed,277,,,1
147835939351,255631661185910,Directed,278,,,1
147835939351,119524084796419,Directed,279,,,1
147835939351,108415634782,Directed,280,,,1
147835939351,131095156915715,Directed,281,,,1
147835939351,54474067707,Directed,282,,,1
147835939351,129034290451596,Directed,283,,,1
147835939351,374523755953597,Directed,284,,,1
147835939351,227680145354,Directed,285,,,1
147835939351,444438070071,Directed,286,,,1
147835939351,410769092335189,Directed,287,,,1
147835939351,96039541606,Directed,288,,,1
147835939351,152064966115,Directed,289,,,1
114144098601914,7802084642,Directed,290,,,1
114144098601914,133488380013999,Directed,291,,,1
114144098601914,123064574395395,Directed,292,,,1
114144098601914,119524084796419,Directed,293,,,1
114144098601914,140323369373151,Directed,294,,,1
114144098601914,113897213765,Directed,295,,,1
114144098601914,492306324142423,Directed,296,,,1
114144098601914,248116567168,Directed,297,,,1
114144098601914,54474067707,Directed,298,,,1
114144098601914,6108793458,Directed,299,,,1
114144098601914,121635201218067,Directed,300,,,1
114144098601914,126461805681,Directed,301,,,1
114144098601914,87047736106,Directed,302,,,1
6108793458,113897213765,Directed,303,,,1
6108793458,54474067707,Directed,304,,,1
6108793458,248116567168,Directed,305,,,1
6108793458,48462650317,Directed,306,,,1
6108793458,7802084642,Directed,307,,,1
96039541606,115103012029416,Directed,308,,,1
96039541606,113897213765,Directed,309,,,1
96039541606,119524084796419,Directed,310,,,1
96039541606,315650871855629,Directed,311,,,1
96039541606,166712823509,Directed,312,,,1
96039541606,172791839444620,Directed,313,,,1
96039541606,126461805681,Directed,314,,,1
96039541606,147835939351,Directed,315,,,1
96039541606,152064966115,Directed,316,,,1
248116567168,108415634782,Directed,317,,,1
248116567168,255631661185910,Directed,318,,,1
248116567168,121635201218067,Directed,319,,,1
248116567168,492306324142423,Directed,320,,,1
248116567168,444438070071,Directed,321,,,1
248116567168,131095156915715,Directed,322,,,1
248116567168,315650871855629,Directed,323,,,1
248116567168,211453825667547,Directed,324,,,1
248116567168,119524084796419,Directed,325,,,1
248116567168,114144098601914,Directed,326,,,1
248116567168,172791839444620,Directed,327,,,1
248116567168,123064574395395,Directed,328,,,1
248116567168,203088523035971,Directed,329,,,1
248116567168,54474067707,Directed,330,,,1
248116567168,140323369373151,Directed,331,,,1
248116567168,107399149282246,Directed,332,,,1
248116567168,7802084642,Directed,333,,,1
248116567168,6108793458,Directed,334,,,1
248116567168,96039541606,Directed,335,,,1
248116567168,113897213765,Directed,336,,,1
248116567168,87047736106,Directed,337,,,1
444438070071,119524084796419,Directed,338,,,1
444438070071,114144098601914,Directed,339,,,1
444438070071,492306324142423,Directed,340,,,1
444438070071,248116567168,Directed,341,,,1
444438070071,162676127164370,Directed,342,,,1
444438070071,315650871855629,Directed,343,,,1
444438070071,255631661185910,Directed,344,,,1
444438070071,126461805681,Directed,345,,,1
444438070071,166891610014560,Directed,346,,,1
444438070071,54474067707,Directed,347,,,1
444438070071,172791839444620,Directed,348,,,1
444438070071,113897213765,Directed,349,,,1
48462650317,113897213765,Directed,350,,,1
48462650317,126461805681,Directed,351,,,1
48462650317,248116567168,Directed,352,,,1
48462650317,6108793458,Directed,353,,,1
152064966115,172791839444620,Directed,354,,,1
152064966115,410769092335189,Directed,355,,,1
152064966115,111355981336,Directed,356,,,1
152064966115,227680145354,Directed,357,,,1
152064966115,54474067707,Directed,358,,,1
152064966115,96039541606,Directed,359,,,1
152064966115,147835939351,Directed,360,,,1
152064966115,113897213765,Directed,361,,,1
152064966115,108415634782,Directed,362,,,1
152064966115,87047736106,Directed,363,,,1
152064966115,126461805681,Directed,364,,,1
140323369373151,115103012029416,Directed,365,,,1
140323369373151,131095156915715,Directed,366,,,1
140323369373151,113897213765,Directed,367,,,1
140323369373151,255631661185910,Directed,368,,,1
140323369373151,171105376310030,Directed,369,,,1
140323369373151,147835939351,Directed,370,,,1
140323369373151,114144098601914,Directed,371,,,1
140323369373151,248116567168,Directed,372,,,1
140323369373151,48462650317,Directed,373,,,1
140323369373151,87047736106,Directed,374,,,1
140323369373151,119524084796419,Directed,375,,,1
140323369373151,166891610014560,Directed,376,,,1
140323369373151,121688864519252,Directed,377,,,1
140323369373151,172791839444620,Directed,378,,,1
140323369373151,315650871855629,Directed,379,,,1
140323369373151,126461805681,Directed,380,,,1
140323369373151,6108793458,Directed,381,,,1
126461805681,113897213765,Directed,382,,,1
126461805681,119524084796419,Directed,383,,,1
126461805681,211453825667547,Directed,384,,,1
126461805681,492306324142423,Directed,385,,,1
126461805681,54474067707,Directed,386,,,1
126461805681,255631661185910,Directed,387,,,1
126461805681,374523755953597,Directed,388,,,1
126461805681,344122032266720,Directed,389,,,1
126461805681,114144098601914,Directed,390,,,1
126461805681,171105376310030,Directed,391,,,1
126461805681,204571406251346,Directed,392,,,1
126461805681,87047736106,Directed,393,,,1
126461805681,172791839444620,Directed,394,,,1
126461805681,96039541606,Directed,395,,,1
126461805681,166891610014560,Directed,396,,,1
126461805681,203088523035971,Directed,397,,,1
126461805681,444438070071,Directed,398,,,1
126461805681,166712823509,Directed,399,,,1
126461805681,152064966115,Directed,400,,,1
126461805681,48462650317,Directed,401,,,1
126461805681,108415634782,Directed,402,,,1
126461805681,121635201218067,Directed,403,,,1
126461805681,6108793458,Directed,404,,,1
126461805681,248116567168,Directed,405,,,1
108415634782,131095156915715,Directed,406,,,1
108415634782,126461805681,Directed,407,,,1
108415634782,113897213765,Directed,408,,,1
87047736106,255631661185910,Directed,409,,,1
87047736106,114144098601914,Directed,410,,,1
87047736106,54474067707,Directed,411,,,1
87047736106,96039541606,Directed,412,,,1
87047736106,227680145354,Directed,413,,,1
87047736106,444438070071,Directed,414,,,1
87047736106,108415634782,Directed,415,,,1
87047736106,121635201218067,Directed,416,,,1
87047736106,6108793458,Directed,417,,,1
87047736106,248116567168,Directed,418,,,1
87047736106,126461805681,Directed,419,,,1
87047736106,113897213765,Directed,420,,,1
