Source,Target,Type,Id,Label,timeset,Weight
107399149282246,107399149282246,Directed,3569,,,1
129034290451596,126461805681,Directed,3570,,,1
129034290451596,107399149282246,Directed,3571,,,1
129034290451596,444438070071,Directed,3572,,,1
129034290451596,227680145354,Directed,3573,,,1
129034290451596,113897213765,Directed,3574,,,1
129034290451596,166712823509,Directed,3575,,,1
129034290451596,152064966115,Directed,3576,,,1
129034290451596,147835939351,Directed,3577,,,1
129034290451596,96039541606,Directed,3578,,,1
129034290451596,108415634782,Directed,3579,,,1
227680145354,113897213765,Directed,3580,,,1
227680145354,227680145354,Directed,3581,,,1
166712823509,140323369373151,Directed,3582,,,1
166712823509,126461805681,Directed,3583,,,1
166712823509,172791839444620,Directed,3584,,,1
166712823509,227680145354,Directed,3585,,,1
166712823509,113897213765,Directed,3586,,,1
204571406251346,255631661185910,Directed,3587,,,1
204571406251346,123064574395395,Directed,3588,,,1
204571406251346,147835939351,Directed,3589,,,1
204571406251346,96039541606,Directed,3590,,,1
204571406251346,126461805681,Directed,3591,,,1
204571406251346,119524084796419,Directed,3592,,,1
204571406251346,7802084642,Directed,3593,,,1
204571406251346,248116567168,Directed,3594,,,1
204571406251346,172791839444620,Directed,3595,,,1
204571406251346,113897213765,Directed,3596,,,1
123064574395395,126461805681,Directed,3597,,,1
123064574395395,171105376310030,Directed,3598,,,1
123064574395395,492306324142423,Directed,3599,,,1
123064574395395,114144098601914,Directed,3600,,,1
123064574395395,123333434489486,Directed,3601,,,1
123064574395395,119524084796419,Directed,3602,,,1
123064574395395,140323369373151,Directed,3603,,,1
123064574395395,54474067707,Directed,3604,,,1
123064574395395,204571406251346,Directed,3605,,,1
123064574395395,248116567168,Directed,3606,,,1
123064574395395,172791839444620,Directed,3607,,,1
123064574395395,113897213765,Directed,3608,,,1
123064574395395,107399149282246,Directed,3609,,,1
123064574395395,203088523035971,Directed,3610,,,1
172791839444620,255631661185910,Directed,3611,,,1
172791839444620,111355981336,Directed,3612,,,1
172791839444620,248116567168,Directed,3613,,,1
172791839444620,54474067707,Directed,3614,,,1
172791839444620,108415634782,Directed,3615,,,1
172791839444620,444438070071,Directed,3616,,,1
172791839444620,96039541606,Directed,3617,,,1
172791839444620,227680145354,Directed,3618,,,1
172791839444620,166712823509,Directed,3619,,,1
172791839444620,113897213765,Directed,3620,,,1
172791839444620,107399149282246,Directed,3621,,,1
172791839444620,119524084796419,Directed,3622,,,1
172791839444620,121635201218067,Directed,3623,,,1
172791839444620,203088523035971,Directed,3624,,,1
172791839444620,147835939351,Directed,3625,,,1
172791839444620,126461805681,Directed,3626,,,1
172791839444620,87047736106,Directed,3627,,,1
203088523035971,123333434489486,Directed,3628,,,1
203088523035971,120578257977137,Directed,3629,,,1
203088523035971,54474067707,Directed,3630,,,1
203088523035971,204571406251346,Directed,3631,,,1
203088523035971,121635201218067,Directed,3632,,,1
203088523035971,172791839444620,Directed,3633,,,1
203088523035971,119524084796419,Directed,3634,,,1
203088523035971,87047736106,Directed,3635,,,1
203088523035971,6108793458,Directed,3636,,,1
203088523035971,248116567168,Directed,3637,,,1
203088523035971,113897213765,Directed,3638,,,1
203088523035971,126461805681,Directed,3639,,,1
203088523035971,107399149282246,Directed,3640,,,1
203088523035971,123064574395395,Directed,3641,,,1
203088523035971,7802084642,Directed,3642,,,1
147835939351,492306324142423,Directed,3643,,,1
147835939351,113897213765,Directed,3644,,,1
147835939351,315650871855629,Directed,3645,,,1
147835939351,166891610014560,Directed,3646,,,1
147835939351,248116567168,Directed,3647,,,1
147835939351,126461805681,Directed,3648,,,1
147835939351,111355981336,Directed,3649,,,1
147835939351,255631661185910,Directed,3650,,,1
147835939351,119524084796419,Directed,3651,,,1
147835939351,108415634782,Directed,3652,,,1
147835939351,131095156915715,Directed,3653,,,1
147835939351,54474067707,Directed,3654,,,1
147835939351,129034290451596,Directed,3655,,,1
147835939351,374523755953597,Directed,3656,,,1
147835939351,227680145354,Directed,3657,,,1
147835939351,444438070071,Directed,3658,,,1
147835939351,410769092335189,Directed,3659,,,1
147835939351,96039541606,Directed,3660,,,1
147835939351,152064966115,Directed,3661,,,1
114144098601914,7802084642,Directed,3662,,,1
114144098601914,133488380013999,Directed,3663,,,1
114144098601914,123064574395395,Directed,3664,,,1
114144098601914,119524084796419,Directed,3665,,,1
114144098601914,140323369373151,Directed,3666,,,1
114144098601914,113897213765,Directed,3667,,,1
114144098601914,492306324142423,Directed,3668,,,1
114144098601914,248116567168,Directed,3669,,,1
114144098601914,54474067707,Directed,3670,,,1
114144098601914,6108793458,Directed,3671,,,1
114144098601914,121635201218067,Directed,3672,,,1
114144098601914,126461805681,Directed,3673,,,1
114144098601914,87047736106,Directed,3674,,,1
6108793458,113897213765,Directed,3675,,,1
6108793458,54474067707,Directed,3676,,,1
6108793458,248116567168,Directed,3677,,,1
6108793458,48462650317,Directed,3678,,,1
6108793458,7802084642,Directed,3679,,,1
96039541606,115103012029416,Directed,3680,,,1
96039541606,113897213765,Directed,3681,,,1
96039541606,119524084796419,Directed,3682,,,1
96039541606,315650871855629,Directed,3683,,,1
96039541606,166712823509,Directed,3684,,,1
96039541606,172791839444620,Directed,3685,,,1
96039541606,126461805681,Directed,3686,,,1
96039541606,147835939351,Directed,3687,,,1
96039541606,152064966115,Directed,3688,,,1
248116567168,108415634782,Directed,3689,,,1
248116567168,255631661185910,Directed,3690,,,1
248116567168,121635201218067,Directed,3691,,,1
248116567168,492306324142423,Directed,3692,,,1
248116567168,444438070071,Directed,3693,,,1
248116567168,131095156915715,Directed,3694,,,1
248116567168,315650871855629,Directed,3695,,,1
248116567168,211453825667547,Directed,3696,,,1
248116567168,119524084796419,Directed,3697,,,1
248116567168,114144098601914,Directed,3698,,,1
248116567168,172791839444620,Directed,3699,,,1
248116567168,123064574395395,Directed,3700,,,1
248116567168,203088523035971,Directed,3701,,,1
248116567168,54474067707,Directed,3702,,,1
248116567168,140323369373151,Directed,3703,,,1
248116567168,107399149282246,Directed,3704,,,1
248116567168,7802084642,Directed,3705,,,1
248116567168,6108793458,Directed,3706,,,1
248116567168,96039541606,Directed,3707,,,1
248116567168,113897213765,Directed,3708,,,1
248116567168,87047736106,Directed,3709,,,1
444438070071,119524084796419,Directed,3710,,,1
444438070071,114144098601914,Directed,3711,,,1
444438070071,492306324142423,Directed,3712,,,1
444438070071,248116567168,Directed,3713,,,1
444438070071,162676127164370,Directed,3714,,,1
444438070071,315650871855629,Directed,3715,,,1
444438070071,255631661185910,Directed,3716,,,1
444438070071,126461805681,Directed,3717,,,1
444438070071,166891610014560,Directed,3718,,,1
444438070071,54474067707,Directed,3719,,,1
444438070071,172791839444620,Directed,3720,,,1
444438070071,113897213765,Directed,3721,,,1
48462650317,113897213765,Directed,3722,,,1
48462650317,126461805681,Directed,3723,,,1
48462650317,248116567168,Directed,3724,,,1
48462650317,6108793458,Directed,3725,,,1
152064966115,172791839444620,Directed,3726,,,1
152064966115,410769092335189,Directed,3727,,,1
152064966115,111355981336,Directed,3728,,,1
152064966115,227680145354,Directed,3729,,,1
152064966115,54474067707,Directed,3730,,,1
152064966115,96039541606,Directed,3731,,,1
152064966115,147835939351,Directed,3732,,,1
152064966115,113897213765,Directed,3733,,,1
152064966115,108415634782,Directed,3734,,,1
152064966115,87047736106,Directed,3735,,,1
152064966115,126461805681,Directed,3736,,,1
140323369373151,115103012029416,Directed,3737,,,1
140323369373151,131095156915715,Directed,3738,,,1
140323369373151,113897213765,Directed,3739,,,1
140323369373151,255631661185910,Directed,3740,,,1
140323369373151,171105376310030,Directed,3741,,,1
140323369373151,147835939351,Directed,3742,,,1
140323369373151,114144098601914,Directed,3743,,,1
140323369373151,248116567168,Directed,3744,,,1
140323369373151,48462650317,Directed,3745,,,1
140323369373151,87047736106,Directed,3746,,,1
140323369373151,119524084796419,Directed,3747,,,1
140323369373151,166891610014560,Directed,3748,,,1
140323369373151,121688864519252,Directed,3749,,,1
140323369373151,172791839444620,Directed,3750,,,1
140323369373151,315650871855629,Directed,3751,,,1
140323369373151,126461805681,Directed,3752,,,1
140323369373151,6108793458,Directed,3753,,,1
126461805681,113897213765,Directed,3754,,,1
126461805681,119524084796419,Directed,3755,,,1
126461805681,211453825667547,Directed,3756,,,1
126461805681,492306324142423,Directed,3757,,,1
126461805681,54474067707,Directed,3758,,,1
126461805681,255631661185910,Directed,3759,,,1
126461805681,374523755953597,Directed,3760,,,1
126461805681,344122032266720,Directed,3761,,,1
126461805681,114144098601914,Directed,3762,,,1
126461805681,171105376310030,Directed,3763,,,1
126461805681,204571406251346,Directed,3764,,,1
126461805681,87047736106,Directed,3765,,,1
126461805681,172791839444620,Directed,3766,,,1
126461805681,96039541606,Directed,3767,,,1
126461805681,166891610014560,Directed,3768,,,1
126461805681,203088523035971,Directed,3769,,,1
126461805681,444438070071,Directed,3770,,,1
126461805681,166712823509,Directed,3771,,,1
126461805681,152064966115,Directed,3772,,,1
126461805681,48462650317,Directed,3773,,,1
126461805681,108415634782,Directed,3774,,,1
126461805681,121635201218067,Directed,3775,,,1
126461805681,6108793458,Directed,3776,,,1
126461805681,248116567168,Directed,3777,,,1
108415634782,131095156915715,Directed,3778,,,1
108415634782,126461805681,Directed,3779,,,1
108415634782,113897213765,Directed,3780,,,1
87047736106,255631661185910,Directed,3781,,,1
87047736106,114144098601914,Directed,3782,,,1
87047736106,54474067707,Directed,3783,,,1
87047736106,96039541606,Directed,3784,,,1
87047736106,227680145354,Directed,3785,,,1
87047736106,444438070071,Directed,3786,,,1
87047736106,108415634782,Directed,3787,,,1
87047736106,121635201218067,Directed,3788,,,1
87047736106,6108793458,Directed,3789,,,1
87047736106,248116567168,Directed,3790,,,1
87047736106,126461805681,Directed,3791,,,1
87047736106,113897213765,Directed,3792,,,1
